

Data analysis for each instance 
AVG,MED,MAX,MIN
1,1,1,1,
0.869,0.869,0.869,0.869,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.971,0.971,0.971,0.971,
0.983,0.983,0.983,0.983,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.891,0.891,0.891,0.891,
0.915,0.915,0.915,0.915,
0.954,0.954,0.954,0.954,
0.972,0.972,0.972,0.972,
0.956,0.956,0.956,0.956,
0.981,0.981,0.981,0.981,
0.978,0.978,0.978,0.978,
0.857,0.857,0.857,0.857,
0.936,0.936,0.936,0.936,
1,1,1,1,
0.974,0.974,0.974,0.974,
0.971,0.971,0.971,0.971,
0.84,0.84,0.84,0.84,
0.954,0.954,0.954,0.954,
1,1,1,1,
0.956,0.956,0.956,0.956,
0.945,0.945,0.945,0.945,
0.996,0.996,0.996,0.996,
0.988,0.988,0.988,0.988,
1,1,1,1,
0.825,0.825,0.825,0.825,
0.945,0.945,0.945,0.945,


1,1,1,1,
0.935,0.935,0.935,0.935,
0.739,0.739,0.739,0.739,
0.983,0.983,0.983,0.983,
0.886,0.886,0.886,0.886,
0.953,0.953,0.953,0.953,
1,1,1,1,
1,1,1,1,
0.898,0.898,0.898,0.898,
0.991,0.991,0.991,0.991,
0.855,0.855,0.855,0.855,
1,1,1,1,
0.912,0.912,0.912,0.912,
0.771,0.771,0.771,0.771,
0.937,0.937,0.937,0.937,
0.974,0.974,0.974,0.974,
0.907,0.907,0.907,0.907,
0.927,0.927,0.927,0.927,
0.979,0.979,0.979,0.979,
0.954,0.954,0.954,0.954,
0.924,0.924,0.924,0.924,
0.865,0.865,0.865,0.865,
0.959,0.959,0.959,0.959,
0.804,0.804,0.804,0.804,
1,1,1,1,
0.935,0.935,0.935,0.935,
0.926,0.926,0.926,0.926,
0.982,0.982,0.982,0.982,
0.932,0.932,0.932,0.932,
0.819,0.819,0.819,0.819,
0.916,0.916,0.916,0.916,
0.925,0.925,0.925,0.925,
1,1,1,1,
0.755,0.755,0.755,0.755,
0.988,0.988,0.988,0.988,
0.978,0.978,0.978,0.978,
0.922,0.922,0.922,0.922,
0.892,0.892,0.892,0.892,
0.963,0.963,0.963,0.963,
0.901,0.901,0.901,0.901,
0.928,0.928,0.928,0.928,
0.916,0.916,0.916,0.916,
0.961,0.961,0.961,0.961,
0.879,0.879,0.879,0.879,
0.954,0.954,0.954,0.954,
0.955,0.955,0.955,0.955,
0.884,0.884,0.884,0.884,
0.915,0.915,0.915,0.915,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.965,0.965,0.965,0.965,
0.967,0.967,0.967,0.967,
0.822,0.822,0.822,0.822,
0.981,0.981,0.981,0.981,
0.976,0.976,0.976,0.976,
1,1,1,1,
0.945,0.945,0.945,0.945,
0.907,0.907,0.907,0.907,
0.986,0.986,0.986,0.986,
0.897,0.897,0.897,0.897,
0.902,0.902,0.902,0.902,
0.86,0.86,0.86,0.86,
0.878,0.878,0.878,0.878,
0.984,0.984,0.984,0.984,
0.968,0.968,0.968,0.968,
0.914,0.914,0.914,0.914,
1,1,1,1,
1,1,1,1,
0.95,0.95,0.95,0.95,
0.963,0.963,0.963,0.963,
0.838,0.838,0.838,0.838,
0.871,0.871,0.871,0.871,
0.984,0.984,0.984,0.984,
0.928,0.928,0.928,0.928,
0.956,0.956,0.956,0.956,
0.924,0.924,0.924,0.924,
1,1,1,1,
0.971,0.971,0.971,0.971,
0.926,0.926,0.926,0.926,
1,1,1,1,
0.972,0.972,0.972,0.972,
0.938,0.938,0.938,0.938,
0.97,0.97,0.97,0.97,
0.948,0.948,0.948,0.948,
0.863,0.863,0.863,0.863,
0.906,0.906,0.906,0.906,
0.966,0.966,0.966,0.966,
0.929,0.929,0.929,0.929,
0.912,0.912,0.912,0.912,
0.824,0.824,0.824,0.824,
1,1,1,1,
0.957,0.957,0.957,0.957,
0.978,0.978,0.978,0.978,
0.8,0.8,0.8,0.8,
1,1,1,1,
0.959,0.959,0.959,0.959,
0.952,0.952,0.952,0.952,
0.827,0.827,0.827,0.827,
0.906,0.906,0.906,0.906,


0.926,0.926,0.926,0.926,
0.954,0.954,0.954,0.954,
0.728,0.728,0.728,0.728,
0.984,0.984,0.984,0.984,
0.968,0.968,0.968,0.968,
0.991,0.991,0.991,0.991,
0.946,0.946,0.946,0.946,
0.898,0.898,0.898,0.898,
0.986,0.986,0.986,0.986,
0.999,0.999,0.999,0.999,
0.896,0.896,0.896,0.896,
0.94,0.94,0.94,0.94,
1,1,1,1,
0.722,0.722,0.722,0.722,
0.943,0.943,0.943,0.943,
0.962,0.962,0.962,0.962,
0.933,0.933,0.933,0.933,
0.995,0.995,0.995,0.995,
0.936,0.936,0.936,0.936,
0.883,0.883,0.883,0.883,
0.944,0.944,0.944,0.944,
0.877,0.877,0.877,0.877,
0.998,0.998,0.998,0.998,
0.844,0.844,0.844,0.844,
0.911,0.911,0.911,0.911,
0.918,0.918,0.918,0.918,
0.988,0.988,0.988,0.988,
0.996,0.996,0.996,0.996,
1,1,1,1,
0.841,0.841,0.841,0.841,
0.955,0.955,0.955,0.955,
0.945,0.945,0.945,0.945,
0.965,0.965,0.965,0.965,
0.752,0.752,0.752,0.752,
0.955,0.955,0.955,0.955,
0.966,0.966,0.966,0.966,
0.976,0.976,0.976,0.976,
0.932,0.932,0.932,0.932,
1,1,1,1,
0.909,0.909,0.909,0.909,
0.887,0.887,0.887,0.887,
0.944,0.944,0.944,0.944,
0.947,0.947,0.947,0.947,
0.87,0.87,0.87,0.87,
0.954,0.954,0.954,0.954,
0.956,0.956,0.956,0.956,
0.876,0.876,0.876,0.876,
1,1,1,1,
0.928,0.928,0.928,0.928,
0.958,0.958,0.958,0.958,
0.987,0.987,0.987,0.987,
1,1,1,1,
0.915,0.915,0.915,0.915,
0.936,0.936,0.936,0.936,
0.976,0.976,0.976,0.976,
0.957,0.957,0.957,0.957,
0.975,0.975,0.975,0.975,
0.937,0.937,0.937,0.937,
0.923,0.923,0.923,0.923,
0.983,0.983,0.983,0.983,
0.98,0.98,0.98,0.98,
0.942,0.942,0.942,0.942,
0.961,0.961,0.961,0.961,
0.922,0.922,0.922,0.922,
0.933,0.933,0.933,0.933,
0.994,0.994,0.994,0.994,
1,1,1,1,
0.885,0.885,0.885,0.885,
0.947,0.947,0.947,0.947,
0.935,0.935,0.935,0.935,
0.944,0.944,0.944,0.944,
1,1,1,1,
0.941,0.941,0.941,0.941,
0.994,0.994,0.994,0.994,
0.972,0.972,0.972,0.972,
0.93,0.93,0.93,0.93,
0.953,0.953,0.953,0.953,
0.927,0.927,0.927,0.927,
0.984,0.984,0.984,0.984,
0.9,0.9,0.9,0.9,
0.951,0.951,0.951,0.951,
0.972,0.972,0.972,0.972,
0.889,0.889,0.889,0.889,
1,1,1,1,
0.976,0.976,0.976,0.976,
0.863,0.863,0.863,0.863,
0.906,0.906,0.906,0.906,
0.949,0.949,0.949,0.949,
0.929,0.929,0.929,0.929,
0.974,0.974,0.974,0.974,
0.83,0.83,0.83,0.83,
0.934,0.934,0.934,0.934,
0.963,0.963,0.963,0.963,
0.948,0.948,0.948,0.948,
0.8,0.8,0.8,0.8,
0.99,0.99,0.99,0.99,
0.931,0.931,0.931,0.931,
0.958,0.958,0.958,0.958,
0.856,0.856,0.856,0.856,
0.963,0.963,0.963,0.963,


0.885,0.885,0.885,0.885,
0.933,0.933,0.933,0.933,
0.709,0.709,0.709,0.709,
0.976,0.976,0.976,0.976,
0.858,0.858,0.858,0.858,
0.967,0.967,0.967,0.967,
0.94,0.94,0.94,0.94,
0.899,0.899,0.899,0.899,
0.886,0.886,0.886,0.886,
0.999,0.999,0.999,0.999,
0.887,0.887,0.887,0.887,
0.94,0.94,0.94,0.94,
0.953,0.953,0.953,0.953,
0.722,0.722,0.722,0.722,
0.938,0.938,0.938,0.938,
0.919,0.919,0.919,0.919,
0.918,0.918,0.918,0.918,
0.964,0.964,0.964,0.964,
0.954,0.954,0.954,0.954,
0.842,0.842,0.842,0.842,
0.876,0.876,0.876,0.876,
0.877,0.877,0.877,0.877,
1,1,1,1,
0.872,0.872,0.872,0.872,
0.978,0.978,0.978,0.978,
0.911,0.911,0.911,0.911,
0.933,0.933,0.933,0.933,
0.954,0.954,0.954,0.954,
0.911,0.911,0.911,0.911,
0.871,0.871,0.871,0.871,
0.955,0.955,0.955,0.955,
0.918,0.918,0.918,0.918,
0.906,0.906,0.906,0.906,
0.78,0.78,0.78,0.78,
0.954,0.954,0.954,0.954,
0.933,0.933,0.933,0.933,
0.935,0.935,0.935,0.935,
0.908,0.908,0.908,0.908,
0.976,0.976,0.976,0.976,
0.924,0.924,0.924,0.924,
0.961,0.961,0.961,0.961,
0.879,0.879,0.879,0.879,
0.95,0.95,0.95,0.95,
0.87,0.87,0.87,0.87,
0.954,0.954,0.954,0.954,
0.958,0.958,0.958,0.958,
0.922,0.922,0.922,0.922,
0.962,0.962,0.962,0.962,
0.872,0.872,0.872,0.872,
0.958,0.958,0.958,0.958,
0.987,0.987,0.987,0.987,
0.985,0.985,0.985,0.985,
0.93,0.93,0.93,0.93,
0.868,0.868,0.868,0.868,
0.93,0.93,0.93,0.93,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.998,0.998,0.998,0.998,
0.874,0.874,0.874,0.874,
1,1,1,1,
0.942,0.942,0.942,0.942,
0.907,0.907,0.907,0.907,
0.892,0.892,0.892,0.892,
0.918,0.918,0.918,0.918,
0.949,0.949,0.949,0.949,
0.923,0.923,0.923,0.923,
0.914,0.914,0.914,0.914,
0.885,0.885,0.885,0.885,
0.947,0.947,0.947,0.947,
0.935,0.935,0.935,0.935,
0.944,0.944,0.944,0.944,
0.854,0.854,0.854,0.854,
0.927,0.927,0.927,0.927,
1,1,1,1,
0.954,0.954,0.954,0.954,
0.944,0.944,0.944,0.944,
0.916,0.916,0.916,0.916,
0.947,0.947,0.947,0.947,
0.883,0.883,0.883,0.883,
0.925,0.925,0.925,0.925,
0.971,0.971,0.971,0.971,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.92,0.92,0.92,0.92,
0.964,0.964,0.964,0.964,
0.814,0.814,0.814,0.814,
1,1,1,1,
0.791,0.791,0.791,0.791,
0.929,0.929,0.929,0.929,
0.95,0.95,0.95,0.95,
0.808,0.808,0.808,0.808,
0.949,0.949,0.949,0.949,
0.96,0.96,0.96,0.96,
0.938,0.938,0.938,0.938,
0.904,0.904,0.904,0.904,
0.972,0.972,0.972,0.972,
0.944,0.944,0.944,0.944,
0.94,0.94,0.94,0.94,
0.837,0.837,0.837,0.837,
0.934,0.934,0.934,0.934,


0.969,0.969,0.969,0.969,
0.994,0.994,0.994,0.994,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.95,0.95,0.95,0.95,
0.917,0.917,0.917,0.917,
0.911,0.911,0.911,0.911,
0.898,0.898,0.898,0.898,
0.941,0.941,0.941,0.941,
1,1,1,1,
0.975,0.975,0.975,0.975,
0.92,0.92,0.92,0.92,
1,1,1,1,
0.98,0.98,0.98,0.98,
1,1,1,1,
0.985,0.985,0.985,0.985,
0.932,0.932,0.932,0.932,
0.939,0.939,0.939,0.939,
1,1,1,1,
0.927,0.927,0.927,0.927,
1,1,1,1,
0.924,0.924,0.924,0.924,
1,1,1,1,
0.948,0.948,0.948,0.948,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.964,0.964,0.964,0.964,
0.986,0.986,0.986,0.986,
1,1,1,1,
1,1,1,1,
0.918,0.918,0.918,0.918,
0.931,0.931,0.931,0.931,
1,1,1,1,
0.951,0.951,0.951,0.951,
0.977,0.977,0.977,0.977,
1,1,1,1,
1,1,1,1,
0.941,0.941,0.941,0.941,
1,1,1,1,
0.928,0.928,0.928,0.928,
0.942,0.942,0.942,0.942,
1,1,1,1,
1,1,1,1,
0.903,0.903,0.903,0.903,
1,1,1,1,
0.935,0.935,0.935,0.935,
0.981,0.981,0.981,0.981,
0.915,0.915,0.915,0.915,
1,1,1,1,
0.946,0.946,0.946,0.946,
0.965,0.965,0.965,0.965,
1,1,1,1,
0.963,0.963,0.963,0.963,
0.957,0.957,0.957,0.957,
0.919,0.919,0.919,0.919,
0.991,0.991,0.991,0.991,
0.951,0.951,0.951,0.951,
1,1,1,1,
0.952,0.952,0.952,0.952,
1,1,1,1,
0.926,0.926,0.926,0.926,
1,1,1,1,
1,1,1,1,
0.956,0.956,0.956,0.956,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.896,0.896,0.896,0.896,
1,1,1,1,
1,1,1,1,
0.987,0.987,0.987,0.987,
0.997,0.997,0.997,0.997,
0.961,0.961,0.961,0.961,
0.962,0.962,0.962,0.962,
1,1,1,1,
1,1,1,1,
0.989,0.989,0.989,0.989,
0.987,0.987,0.987,0.987,
1,1,1,1,
1,1,1,1,
0.918,0.918,0.918,0.918,
1,1,1,1,
0.941,0.941,0.941,0.941,
0.911,0.911,0.911,0.911,
0.966,0.966,0.966,0.966,
1,1,1,1,
0.927,0.927,0.927,0.927,
0.96,0.96,0.96,0.96,
1,1,1,1,
1,1,1,1,
1,1,1,1,
0.948,0.948,0.948,0.948,
0.95,0.95,0.95,0.95,
1,1,1,1,
1,1,1,1,
0.984,0.984,0.984,0.984,
1,1,1,1,
0.919,0.919,0.919,0.919,
1,1,1,1,
1,1,1,1,


0.903,0.903,0.903,0.903,
0.937,0.937,0.937,0.937,
0.723,0.723,0.723,0.723,
0.953,0.953,0.953,0.953,
0.869,0.869,0.869,0.869,
0.981,0.981,0.981,0.981,
0.92,0.92,0.92,0.92,
0.948,0.948,0.948,0.948,
0.906,0.906,0.906,0.906,
1,1,1,1,
0.857,0.857,0.857,0.857,
0.97,0.97,0.97,0.97,
0.922,0.922,0.922,0.922,
0.763,0.763,0.763,0.763,
0.95,0.95,0.95,0.95,
0.95,0.95,0.95,0.95,
0.925,0.925,0.925,0.925,
0.943,0.943,0.943,0.943,
1,1,1,1,
0.915,0.915,0.915,0.915,
0.921,0.921,0.921,0.921,
0.877,0.877,0.877,0.877,
0.955,0.955,0.955,0.955,
0.816,0.816,0.816,0.816,
0.968,0.968,0.968,0.968,
0.911,0.911,0.911,0.911,
0.941,0.941,0.941,0.941,
0.954,0.954,0.954,0.954,
0.947,0.947,0.947,0.947,
0.863,0.863,0.863,0.863,
0.916,0.916,0.916,0.916,
0.934,0.934,0.934,0.934,
0.909,0.909,0.909,0.909,
0.755,0.755,0.755,0.755,
0.933,0.933,0.933,0.933,
0.978,0.978,0.978,0.978,
0.951,0.951,0.951,0.951,
0.88,0.88,0.88,0.88,
0.947,0.947,0.947,0.947,
0.894,0.894,0.894,0.894,
0.935,0.935,0.935,0.935,
0.916,0.916,0.916,0.916,
0.934,0.934,0.934,0.934,
0.87,0.87,0.87,0.87,
0.954,0.954,0.954,0.954,
0.906,0.906,0.906,0.906,
0.922,0.922,0.922,0.922,
0.959,0.959,0.959,0.959,
0.886,0.886,0.886,0.886,
0.958,0.958,0.958,0.958,
0.933,0.933,0.933,0.933,
0.939,0.939,0.939,0.939,
0.91,0.91,0.91,0.91,
0.843,0.843,0.843,0.843,
0.963,0.963,0.963,0.963,
0.985,0.985,0.985,0.985,
0.975,0.975,0.975,0.975,
0.976,0.976,0.976,0.976,
0.907,0.907,0.907,0.907,
0.957,0.957,0.957,0.957,
0.92,0.92,0.92,0.92,
0.904,0.904,0.904,0.904,
0.911,0.911,0.911,0.911,
0.875,0.875,0.875,0.875,
0.98,0.98,0.98,0.98,
0.94,0.94,0.94,0.94,
0.914,0.914,0.914,0.914,
0.907,0.907,0.907,0.907,
0.947,0.947,0.947,0.947,
0.95,0.95,0.95,0.95,
0.954,0.954,0.954,0.954,
0.828,0.828,0.828,0.828,
0.882,0.882,0.882,0.882,
0.974,0.974,0.974,0.974,
0.962,0.962,0.962,0.962,
0.956,0.956,0.956,0.956,
0.916,0.916,0.916,0.916,
0.939,0.939,0.939,0.939,
0.904,0.904,0.904,0.904,
0.925,0.925,0.925,0.925,
0.932,0.932,0.932,0.932,
0.972,0.972,0.972,0.972,
1,1,1,1,
0.934,0.934,0.934,0.934,
1,1,1,1,
0.835,0.835,0.835,0.835,
0.906,0.906,0.906,0.906,
0.874,0.874,0.874,0.874,
0.929,0.929,0.929,0.929,
0.93,0.93,0.93,0.93,
0.817,0.817,0.817,0.817,
0.926,0.926,0.926,0.926,
0.936,0.936,0.936,0.936,
0.938,0.938,0.938,0.938,
0.8,0.8,0.8,0.8,
0.99,0.99,0.99,0.99,
0.925,0.925,0.925,0.925,
0.916,0.916,0.916,0.916,
0.803,0.803,0.803,0.803,
0.957,0.957,0.957,0.957,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.955,0.974,1,0.704,
MEDs,0.955,0.974,1,0.704,
MEDs,0.955,0.974,1,0.704,
MEDs,0.955,0.974,1,0.704,


AVGs,0.932,0.947,1,0.739,
MEDs,0.932,0.946,1,0.739,
MEDs,0.932,0.946,1,0.739,
MEDs,0.932,0.946,1,0.739,


AVGs,0.938,0.947,1,0.722,
MEDs,0.938,0.947,1,0.722,
MEDs,0.938,0.947,1,0.722,
MEDs,0.938,0.947,1,0.722,


AVGs,0.923,0.933,1,0.709,
MEDs,0.923,0.933,1,0.709,
MEDs,0.923,0.933,1,0.709,
MEDs,0.923,0.933,1,0.709,


AVGs,0.971,0.986,1,0.896,
MEDs,0.971,0.986,1,0.896,
MEDs,0.971,0.986,1,0.896,
MEDs,0.971,0.986,1,0.896,


AVGs,0.92,0.931,1,0.723,
MEDs,0.92,0.931,1,0.723,
MEDs,0.92,0.931,1,0.723,
MEDs,0.92,0.931,1,0.723,



