

Data analysis for each instance 
AVG,MED,MAX,MIN
5100,5100,5100,5100,
4702,4702,4702,4702,
4668,4668,4668,4668,
4778,4778,4778,4778,
5136,5136,5136,5136,
4430,4430,4430,4430,
4507,4507,4507,4507,
4368,4368,4368,4368,
4445,4445,4445,4445,
5025,5025,5025,5025,
4171,4171,4171,4171,
4868,4868,4868,4868,
4744,4744,4744,4744,
4945,4945,4945,4945,
4455,4455,4455,4455,
4626,4626,4626,4626,
6034,6034,6034,6034,
4540,4540,4540,4540,
4575,4575,4575,4575,
5815,5815,5815,5815,
4738,4738,4738,4738,
5351,5351,5351,5351,
4508,4508,4508,4508,
4422,4422,4422,4422,
4414,4414,4414,4414,
4429,4429,4429,4429,
4858,4858,4858,4858,
5001,5001,5001,5001,
4523,4523,4523,4523,
4726,4726,4726,4726,
4392,4392,4392,4392,
4575,4575,4575,4575,
4612,4612,4612,4612,
4386,4386,4386,4386,
4278,4278,4278,4278,
5299,5299,5299,5299,
4413,4413,4413,4413,
4334,4334,4334,4334,
4903,4903,4903,4903,
4598,4598,4598,4598,
4355,4355,4355,4355,
4519,4519,4519,4519,
4507,4507,4507,4507,
5050,5050,5050,5050,
4846,4846,4846,4846,
4454,4454,4454,4454,
5063,5063,5063,5063,
5099,5099,5099,5099,
4387,4387,4387,4387,
5139,5139,5139,5139,
4573,4573,4573,4573,
4369,4369,4369,4369,
4682,4682,4682,4682,
5058,5058,5058,5058,
4456,4456,4456,4456,
4783,4783,4783,4783,
4718,4718,4718,4718,
4423,4423,4423,4423,
4712,4712,4712,4712,
4240,4240,4240,4240,
4867,4867,4867,4867,
4255,4255,4255,4255,
4266,4266,4266,4266,
4535,4535,4535,4535,
4660,4660,4660,4660,
4801,4801,4801,4801,
5172,5172,5172,5172,
4338,4338,4338,4338,
5420,5420,5420,5420,
4708,4708,4708,4708,
4424,4424,4424,4424,
4619,4619,4619,4619,
4408,4408,4408,4408,
4370,4370,4370,4370,
4475,4475,4475,4475,
4478,4478,4478,4478,
4640,4640,4640,4640,
4886,4886,4886,4886,
4399,4399,4399,4399,
5200,5200,5200,5200,
4697,4697,4697,4697,
4499,4499,4499,4499,
5277,5277,5277,5277,
4242,4242,4242,4242,
4452,4452,4452,4452,
4650,4650,4650,4650,
5608,5608,5608,5608,
4757,4757,4757,4757,
5520,5520,5520,5520,
4938,4938,4938,4938,
5388,5388,5388,5388,
4518,4518,4518,4518,
4302,4302,4302,4302,
5113,5113,5113,5113,
4776,4776,4776,4776,
4593,4593,4593,4593,
4584,4584,4584,4584,
4498,4498,4498,4498,
4677,4677,4677,4677,
5081,5081,5081,5081,


4729,4729,4729,4729,
4573,4573,4573,4573,
4372,4372,4372,4372,
4910,4910,4910,4910,
5071,5071,5071,5071,
4477,4477,4477,4477,
4608,4608,4608,4608,
4344,4344,4344,4344,
4478,4478,4478,4478,
4871,4871,4871,4871,
4209,4209,4209,4209,
4783,4783,4783,4783,
4689,4689,4689,4689,
5027,5027,5027,5027,
4483,4483,4483,4483,
4698,4698,4698,4698,
5307,5307,5307,5307,
4381,4381,4381,4381,
4626,4626,4626,4626,
5318,5318,5318,5318,
4647,4647,4647,4647,
5232,5232,5232,5232,
4480,4480,4480,4480,
4358,4358,4358,4358,
4396,4396,4396,4396,
4219,4219,4219,4219,
4904,4904,4904,4904,
4925,4925,4925,4925,
4453,4453,4453,4453,
4767,4767,4767,4767,
4377,4377,4377,4377,
4500,4500,4500,4500,
4703,4703,4703,4703,
4375,4375,4375,4375,
4117,4117,4117,4117,
5157,5157,5157,5157,
4383,4383,4383,4383,
4270,4270,4270,4270,
4685,4685,4685,4685,
4358,4358,4358,4358,
4220,4220,4220,4220,
4405,4405,4405,4405,
4474,4474,4474,4474,
4795,4795,4795,4795,
4620,4620,4620,4620,
4412,4412,4412,4412,
4860,4860,4860,4860,
5198,5198,5198,5198,
4312,4312,4312,4312,
4935,4935,4935,4935,
4589,4589,4589,4589,
4226,4226,4226,4226,
4696,4696,4696,4696,
5063,5063,5063,5063,
4379,4379,4379,4379,
4705,4705,4705,4705,
4699,4699,4699,4699,
4293,4293,4293,4293,
4615,4615,4615,4615,
4202,4202,4202,4202,
4994,4994,4994,4994,
4188,4188,4188,4188,
4238,4238,4238,4238,
4472,4472,4472,4472,
4683,4683,4683,4683,
4877,4877,4877,4877,
5057,5057,5057,5057,
4382,4382,4382,4382,
5256,5256,5256,5256,
4582,4582,4582,4582,
4417,4417,4417,4417,
4514,4514,4514,4514,
4464,4464,4464,4464,
4264,4264,4264,4264,
4459,4459,4459,4459,
4362,4362,4362,4362,
4501,4501,4501,4501,
4936,4936,4936,4936,
4370,4370,4370,4370,
5289,5289,5289,5289,
4576,4576,4576,4576,
4512,4512,4512,4512,
5465,5465,5465,5465,
4293,4293,4293,4293,
4433,4433,4433,4433,
4572,4572,4572,4572,
5315,5315,5315,5315,
4681,4681,4681,4681,
5413,5413,5413,5413,
4732,4732,4732,4732,
5293,5293,5293,5293,
4394,4394,4394,4394,
4167,4167,4167,4167,
4832,4832,4832,4832,
4478,4478,4478,4478,
4451,4451,4451,4451,
4607,4607,4607,4607,
4384,4384,4384,4384,
4682,4682,4682,4682,
5131,5131,5131,5131,


4886,4886,4886,4886,
4586,4586,4586,4586,
4482,4482,4482,4482,
4793,4793,4793,4793,
4921,4921,4921,4921,
4440,4440,4440,4440,
4562,4562,4562,4562,
4396,4396,4396,4396,
4234,4234,4234,4234,
4862,4862,4862,4862,
4169,4169,4169,4169,
4950,4950,4950,4950,
4696,4696,4696,4696,
4839,4839,4839,4839,
4536,4536,4536,4536,
4537,4537,4537,4537,
5213,5213,5213,5213,
4317,4317,4317,4317,
4573,4573,4573,4573,
5537,5537,5537,5537,
4574,4574,4574,4574,
5331,5331,5331,5331,
4481,4481,4481,4481,
4435,4435,4435,4435,
4435,4435,4435,4435,
4357,4357,4357,4357,
4907,4907,4907,4907,
4849,4849,4849,4849,
4439,4439,4439,4439,
4758,4758,4758,4758,
4628,4628,4628,4628,
4506,4506,4506,4506,
4690,4690,4690,4690,
4268,4268,4268,4268,
4180,4180,4180,4180,
4973,4973,4973,4973,
4341,4341,4341,4341,
4323,4323,4323,4323,
4670,4670,4670,4670,
4440,4440,4440,4440,
4256,4256,4256,4256,
4424,4424,4424,4424,
4602,4602,4602,4602,
4851,4851,4851,4851,
4681,4681,4681,4681,
4512,4512,4512,4512,
5068,5068,5068,5068,
5038,5038,5038,5038,
4336,4336,4336,4336,
5034,5034,5034,5034,
4353,4353,4353,4353,
4373,4373,4373,4373,
4685,4685,4685,4685,
5025,5025,5025,5025,
4408,4408,4408,4408,
4614,4614,4614,4614,
4868,4868,4868,4868,
4368,4368,4368,4368,
4639,4639,4639,4639,
4144,4144,4144,4144,
4656,4656,4656,4656,
4222,4222,4222,4222,
4303,4303,4303,4303,
4298,4298,4298,4298,
4683,4683,4683,4683,
4808,4808,4808,4808,
5173,5173,5173,5173,
4303,4303,4303,4303,
5336,5336,5336,5336,
4815,4815,4815,4815,
4304,4304,4304,4304,
