

Data analysis for each instance 
AVG,MED,MAX,MIN
0.022,0.022,0.022,0.022,
-0.01,-0.01,-0.01,-0.01,
0.03,0.03,0.03,0.03,
0.027,0.027,0.027,0.027,
0.002,0.002,0.002,0.002,
0.023,0.023,0.023,0.023,
-0.013,-0.013,-0.013,-0.013,
0.024,0.024,0.024,0.024,
0.004,0.004,0.004,0.004,
0.026,0.026,0.026,0.026,
0.03,0.03,0.03,0.03,
-0.01,-0.01,-0.01,-0.01,
0.007,0.007,0.007,0.007,
-0.017,-0.017,-0.017,-0.017,
0.026,0.026,0.026,0.026,
-0.003,-0.003,-0.003,-0.003,
-0.034,-0.034,-0.034,-0.034,
-0.012,-0.012,-0.012,-0.012,
0.004,0.004,0.004,0.004,
0.017,0.017,0.017,0.017,
0.052,0.052,0.052,0.052,
0.016,0.016,0.016,0.016,
0.019,0.019,0.019,0.019,
0.042,0.042,0.042,0.042,
0.018,0.018,0.018,0.018,
0.027,0.027,0.027,0.027,
0.031,0.031,0.031,0.031,
0.055,0.055,0.055,0.055,
0.062,0.062,0.062,0.062,
0.031,0.031,0.031,0.031,
-0.005,-0.005,-0.005,-0.005,
0.025,0.025,0.025,0.025,
-0.001,-0.001,-0.001,-0.001,
-0.01,-0.01,-0.01,-0.01,


-0.032,-0.032,-0.032,-0.032,
-0.003,-0.003,-0.003,-0.003,
-0.025,-0.025,-0.025,-0.025,
0.024,0.024,0.024,0.024,
0.03,0.03,0.03,0.03,
0.008,0.008,0.008,0.008,
0.01,0.01,0.01,0.01,
-0.012,-0.012,-0.012,-0.012,
0.054,0.054,0.054,0.054,
0.002,0.002,0.002,0.002,
0.01,0.01,0.01,0.01,
-0.034,-0.034,-0.034,-0.034,
-0.001,-0.001,-0.001,-0.001,
0.037,0.037,0.037,0.037,
-0.012,-0.012,-0.012,-0.012,
0.034,0.034,0.034,0.034,
0.018,0.018,0.018,0.018,
0.015,0.015,0.015,0.015,
0.011,0.011,0.011,0.011,
-0.04,-0.04,-0.04,-0.04,
0.016,0.016,0.016,0.016,
-0.019,-0.019,-0.019,-0.019,
0,0,-0,-0,
-0.017,-0.017,-0.017,-0.017,
-0.009,-0.009,-0.009,-0.009,
-0.032,-0.032,-0.032,-0.032,
-0.001,-0.001,-0.001,-0.001,
0.015,0.015,0.015,0.015,
0.003,0.003,0.003,0.003,
0.002,0.002,0.002,0.002,
-0.054,-0.054,-0.054,-0.054,
-0.001,-0.001,-0.001,-0.001,
0.003,0.003,0.003,0.003,
0.024,0.024,0.024,0.024,
-0.015,-0.015,-0.015,-0.015,
0.036,0.036,0.036,0.036,
0.01,0.01,0.01,0.01,
-0.012,-0.012,-0.012,-0.012,
0.003,0.003,0.003,0.003,
-0.018,-0.018,-0.018,-0.018,
-0.008,-0.008,-0.008,-0.008,
-0.004,-0.004,-0.004,-0.004,
-0.028,-0.028,-0.028,-0.028,
-0.012,-0.012,-0.012,-0.012,
-0.013,-0.013,-0.013,-0.013,
-0.022,-0.022,-0.022,-0.022,
-0.041,-0.041,-0.041,-0.041,
0.031,0.031,0.031,0.031,
-0.006,-0.006,-0.006,-0.006,
-0.02,-0.02,-0.02,-0.02,
0.051,0.051,0.051,0.051,
-0.034,-0.034,-0.034,-0.034,
0.002,0.002,0.002,0.002,
0.008,0.008,0.008,0.008,
-0.007,-0.007,-0.007,-0.007,
0.019,0.019,0.019,0.019,
-0.035,-0.035,-0.035,-0.035,
-0.017,-0.017,-0.017,-0.017,
-0.005,-0.005,-0.005,-0.005,
0.014,0.014,0.014,0.014,
0.068,0.068,0.068,0.068,
-0.008,-0.008,-0.008,-0.008,
-0.015,-0.015,-0.015,-0.015,
0.039,0.039,0.039,0.039,
0,0,0,0,
0.014,0.014,0.014,0.014,
-0.022,-0.022,-0.022,-0.022,
0.018,0.018,0.018,0.018,
-0.015,-0.015,-0.015,-0.015,
-0.048,-0.048,-0.048,-0.048,
0.026,0.026,0.026,0.026,
-0.018,-0.018,-0.018,-0.018,
-0.008,-0.008,-0.008,-0.008,
0.019,0.019,0.019,0.019,
0.027,0.027,0.027,0.027,
-0.025,-0.025,-0.025,-0.025,
-0.006,-0.006,-0.006,-0.006,
0.03,0.03,0.03,0.03,
-0.008,-0.008,-0.008,-0.008,
0.083,0.083,0.083,0.083,
-0.014,-0.014,-0.014,-0.014,
-0.021,-0.021,-0.021,-0.021,
0.03,0.03,0.03,0.03,
0.024,0.024,0.024,0.024,
0.002,0.002,0.002,0.002,
0.023,0.023,0.023,0.023,
-0.105,-0.105,-0.105,-0.105,
0.023,0.023,0.023,0.023,
0.063,0.063,0.063,0.063,
-0.017,-0.017,-0.017,-0.017,
0.026,0.026,0.026,0.026,
-0.017,-0.017,-0.017,-0.017,
-0.033,-0.033,-0.033,-0.033,
-0.013,-0.013,-0.013,-0.013,
0.011,0.011,0.011,0.011,
-0.019,-0.019,-0.019,-0.019,
-0.025,-0.025,-0.025,-0.025,
0.01,0.01,0.01,0.01,
0.004,0.004,0.004,0.004,
-0.003,-0.003,-0.003,-0.003,


0.026,0.026,0.026,0.026,
0.021,0.021,0.021,0.021,
-0.011,-0.011,-0.011,-0.011,
0.009,0.009,0.009,0.009,
-0.014,-0.014,-0.014,-0.014,
0.013,0.013,0.013,0.013,
-0.01,-0.01,-0.01,-0.01,
-0.012,-0.012,-0.012,-0.012,
-0.011,-0.011,-0.011,-0.011,
-0.061,-0.061,-0.061,-0.061,
-0.012,-0.012,-0.012,-0.012,
0.017,0.017,0.017,0.017,
0.004,0.004,0.004,0.004,
-0.019,-0.019,-0.019,-0.019,
-0.015,-0.015,-0.015,-0.015,
-0.005,-0.005,-0.005,-0.005,
0,0,0,0,
-0.02,-0.02,-0.02,-0.02,
-0.036,-0.036,-0.036,-0.036,
0.017,0.017,0.017,0.017,
-0.003,-0.003,-0.003,-0.003,
0.058,0.058,0.058,0.058,
-0.013,-0.013,-0.013,-0.013,
0.003,0.003,0.003,0.003,
0,0,0,0,
0.016,0.016,0.016,0.016,
-0.015,-0.015,-0.015,-0.015,
-0.018,-0.018,-0.018,-0.018,
-0.007,-0.007,-0.007,-0.007,
0.022,0.022,0.022,0.022,
0.04,0.04,0.04,0.04,
-0.009,-0.009,-0.009,-0.009,
0.024,0.024,0.024,0.024,
-0.012,-0.012,-0.012,-0.012,
-0.002,-0.002,-0.002,-0.002,
-0.01,-0.01,-0.01,-0.01,
-0.024,-0.024,-0.024,-0.024,
0.025,0.025,0.025,0.025,
-0.024,-0.024,-0.024,-0.024,
0.017,0.017,0.017,0.017,
-0.033,-0.033,-0.033,-0.033,
0.024,0.024,0.024,0.024,
0.028,0.028,0.028,0.028,
-0.008,-0.008,-0.008,-0.008,
-0.03,-0.03,-0.03,-0.03,
0.008,0.008,0.008,0.008,
0.001,0.001,0.001,0.001,
0.008,0.008,0.008,0.008,
-0.019,-0.019,-0.019,-0.019,
-0.038,-0.038,-0.038,-0.038,
-0.024,-0.024,-0.024,-0.024,
0.042,0.042,0.042,0.042,
-0.018,-0.018,-0.018,-0.018,
0.019,0.019,0.019,0.019,
-0.012,-0.012,-0.012,-0.012,
-0.024,-0.024,-0.024,-0.024,
0.024,0.024,0.024,0.024,
0.028,0.028,0.028,0.028,
-0.024,-0.024,-0.024,-0.024,
-0.023,-0.023,-0.023,-0.023,
-0.013,-0.013,-0.013,-0.013,
0,0,-0,-0,
0.008,0.008,0.008,0.008,
-0.037,-0.037,-0.037,-0.037,
-0.004,-0.004,-0.004,-0.004,
-0.002,-0.002,-0.002,-0.002,
0.021,0.021,0.021,0.021,
-0.037,-0.037,-0.037,-0.037,
0.047,0.047,0.047,0.047,
0.013,0.013,0.013,0.013,
-0.009,-0.009,-0.009,-0.009,
0.032,0.032,0.032,0.032,
0.017,0.017,0.017,0.017,
0.009,0.009,0.009,0.009,
-0.02,-0.02,-0.02,-0.02,
0.002,0.002,0.002,0.002,
-0.017,-0.017,-0.017,-0.017,
-0.006,-0.006,-0.006,-0.006,
-0.003,-0.003,-0.003,-0.003,
-0.031,-0.031,-0.031,-0.031,
-0.01,-0.01,-0.01,-0.01,
0.028,0.028,0.028,0.028,
0,0,0,0,
0.004,0.004,0.004,0.004,
0.026,0.026,0.026,0.026,
-0.017,-0.017,-0.017,-0.017,
0.095,0.095,0.095,0.095,
-0.021,-0.021,-0.021,-0.021,
-0.087,-0.087,-0.087,-0.087,
0.009,0.009,0.009,0.009,
-0.024,-0.024,-0.024,-0.024,
-0.011,-0.011,-0.011,-0.011,
0,0,-0,-0,
0.006,0.006,0.006,0.006,
-0.005,-0.005,-0.005,-0.005,
0.02,0.02,0.02,0.02,
0.004,0.004,0.004,0.004,
-0.002,-0.002,-0.002,-0.002,
-0.004,-0.004,-0.004,-0.004,
0.036,0.036,0.036,0.036,


0.003,0.003,0.003,0.003,
-0.022,-0.022,-0.022,-0.022,
-0.005,-0.005,-0.005,-0.005,
0.007,0.007,0.007,0.007,
-0.062,-0.062,-0.062,-0.062,
0.011,0.011,0.011,0.011,
0.028,0.028,0.028,0.028,
0.016,0.016,0.016,0.016,
-0.056,-0.056,-0.056,-0.056,
0.053,0.053,0.053,0.053,
0.02,0.02,0.02,0.02,
0.021,0.021,0.021,0.021,
-0.049,-0.049,-0.049,-0.049,
0.037,0.037,0.037,0.037,
-0.005,-0.005,-0.005,-0.005,
-0.035,-0.035,-0.035,-0.035,
-0.066,-0.066,-0.066,-0.066,
-0.007,-0.007,-0.007,-0.007,
0.043,0.043,0.043,0.043,
0.002,0.002,0.002,0.002,
-0.028,-0.028,-0.028,-0.028,
-0.064,-0.064,-0.064,-0.064,
0.033,0.033,0.033,0.033,
-0.003,-0.003,-0.003,-0.003,
0.006,0.006,0.006,0.006,
-0.014,-0.014,-0.014,-0.014,
-0.006,-0.006,-0.006,-0.006,
-0.045,-0.045,-0.045,-0.045,
0.002,0.002,0.002,0.002,
-0.023,-0.023,-0.023,-0.023,
0.021,0.021,0.021,0.021,
0.016,0.016,0.016,0.016,
0.026,0.026,0.026,0.026,
0.015,0.015,0.015,0.015,
0.025,0.025,0.025,0.025,
-0.022,-0.022,-0.022,-0.022,
0.027,0.027,0.027,0.027,
-0.012,-0.012,-0.012,-0.012,
0,0,0,0,
-0.056,-0.056,-0.056,-0.056,
0.013,0.013,0.013,0.013,
-0.016,-0.016,-0.016,-0.016,
0.013,0.013,0.013,0.013,
0.01,0.01,0.01,0.01,
0.06,0.06,0.06,0.06,
-0.039,-0.039,-0.039,-0.039,
0.032,0.032,0.032,0.032,
0.042,0.042,0.042,0.042,
0.022,0.022,0.022,0.022,
0.098,0.098,0.098,0.098,
-0.006,-0.006,-0.006,-0.006,
-0.028,-0.028,-0.028,-0.028,
0.009,0.009,0.009,0.009,
-0.005,-0.005,-0.005,-0.005,
0.017,0.017,0.017,0.017,
-0.025,-0.025,-0.025,-0.025,
0.009,0.009,0.009,0.009,
-0.029,-0.029,-0.029,-0.029,
0.003,0.003,0.003,0.003,
0.015,0.015,0.015,0.015,
-0.055,-0.055,-0.055,-0.055,
-0.011,-0.011,-0.011,-0.011,
-0.02,-0.02,-0.02,-0.02,
0.006,0.006,0.006,0.006,
-0.012,-0.012,-0.012,-0.012,
-0.039,-0.039,-0.039,-0.039,
-0.119,-0.119,-0.119,-0.119,
0.016,0.016,0.016,0.016,
-0.115,-0.115,-0.115,-0.115,
0.021,0.021,0.021,0.021,
-0.011,-0.011,-0.011,-0.011,
0.007,0.007,0.007,0.007,
0.023,0.023,0.023,0.023,
-0.008,-0.008,-0.008,-0.008,
-0.007,-0.007,-0.007,-0.007,
0.014,0.014,0.014,0.014,
0.026,0.026,0.026,0.026,
0.011,0.011,0.011,0.011,
0.008,0.008,0.008,0.008,
0.003,0.003,0.003,0.003,
-0.008,-0.008,-0.008,-0.008,
0.013,0.013,0.013,0.013,
-0.006,-0.006,-0.006,-0.006,
-0.018,-0.018,-0.018,-0.018,
0.003,0.003,0.003,0.003,
0.001,0.001,0.001,0.001,
-0.049,-0.049,-0.049,-0.049,
0.001,0.001,0.001,0.001,
-0.055,-0.055,-0.055,-0.055,
-0.023,-0.023,-0.023,-0.023,
0.007,0.007,0.007,0.007,
-0.007,-0.007,-0.007,-0.007,
0.011,0.011,0.011,0.011,
-0.014,-0.014,-0.014,-0.014,
-0.03,-0.03,-0.03,-0.03,
-0.001,-0.001,-0.001,-0.001,
-0.005,-0.005,-0.005,-0.005,
0,0,0,0,
-0.046,-0.046,-0.046,-0.046,
0.028,0.028,0.028,0.028,


-0.038,-0.038,-0.038,-0.038,
0.026,0.026,0.026,0.026,
0.02,0.02,0.02,0.02,
-0.028,-0.028,-0.028,-0.028,
0.038,0.038,0.038,0.038,
-0.01,-0.01,-0.01,-0.01,
0.002,0.002,0.002,0.002,
0.017,0.017,0.017,0.017,
0.058,0.058,0.058,0.058,
-0.006,-0.006,-0.006,-0.006,
-0.031,-0.031,-0.031,-0.031,
0.013,0.013,0.013,0.013,
0.028,0.028,0.028,0.028,
0.007,0.007,0.007,0.007,
0.042,0.042,0.042,0.042,
0.048,0.048,0.048,0.048,
0.074,0.074,0.074,0.074,
0.017,0.017,0.017,0.017,
0.009,0.009,0.009,0.009,
-0.032,-0.032,-0.032,-0.032,
0.015,0.015,0.015,0.015,
0.047,0.047,0.047,0.047,
-0.023,-0.023,-0.023,-0.023,
0.003,0.003,0.003,0.003,
0.006,0.006,0.006,0.006,
0,0,-0,-0,
0.018,0.018,0.018,0.018,
0.065,0.065,0.065,0.065,
0.008,0.008,0.008,0.008,
-0.018,-0.018,-0.018,-0.018,
0.006,0.006,0.006,0.006,
-0.004,-0.004,-0.004,-0.004,
-0.021,-0.021,-0.021,-0.021,
-0.016,-0.016,-0.016,-0.016,
-0.014,-0.014,-0.014,-0.014,
0.019,0.019,0.019,0.019,
-0.027,-0.027,-0.027,-0.027,
-0.014,-0.014,-0.014,-0.014,
0.041,0.041,0.041,0.041,
0.05,0.05,0.05,0.05,
-0.023,-0.023,-0.023,-0.023,
-0.049,-0.049,-0.049,-0.049,
-0.019,-0.019,-0.019,-0.019,
-0.007,-0.007,-0.007,-0.007,
-0.027,-0.027,-0.027,-0.027,
0.063,0.063,0.063,0.063,
0.002,0.002,0.002,0.002,
-0.054,-0.054,-0.054,-0.054,
-0.011,-0.011,-0.011,-0.011,
-0.098,-0.098,-0.098,-0.098,
-0.023,-0.023,-0.023,-0.023,
0.002,0.002,0.002,0.002,
-0.047,-0.047,-0.047,-0.047,
0.004,0.004,0.004,0.004,
0.016,0.016,0.016,0.016,
0.028,0.028,0.028,0.028,
-0.01,-0.01,-0.01,-0.01,
0.024,0.024,0.024,0.024,
0.02,0.02,0.02,0.02,
-0.005,-0.005,-0.005,-0.005,
0.031,0.031,0.031,0.031,
0.022,0.022,0.022,0.022,
0.03,0.03,0.03,0.03,
-0.024,-0.024,-0.024,-0.024,
0.055,0.055,0.055,0.055,
0.026,0.026,0.026,0.026,
0.112,0.112,0.112,0.112,
0.002,0.002,0.002,0.002,
0.085,0.085,0.085,0.085,
-0.015,-0.015,-0.015,-0.015,
0.008,0.008,0.008,0.008,
0.034,0.034,0.034,0.034,
-0.022,-0.022,-0.022,-0.022,
-0.027,-0.027,-0.027,-0.027,
-0.001,-0.001,-0.001,-0.001,
-0.007,-0.007,-0.007,-0.007,
-0.007,-0.007,-0.007,-0.007,
-0.005,-0.005,-0.005,-0.005,
0.002,0.002,0.002,0.002,
-0.027,-0.027,-0.027,-0.027,
0.029,0.029,0.029,0.029,
-0.024,-0.024,-0.024,-0.024,
-0.039,-0.039,-0.039,-0.039,
0.006,0.006,0.006,0.006,
-0.015,-0.015,-0.015,-0.015,
-0.01,-0.01,-0.01,-0.01,
0.064,0.064,0.064,0.064,
0.047,0.047,0.047,0.047,
0.095,0.095,0.095,0.095,
0.029,0.029,0.029,0.029,
0.019,0.019,0.019,0.019,
0.042,0.042,0.042,0.042,
0.018,0.018,0.018,0.018,
-0.054,-0.054,-0.054,-0.054,
0.035,0.035,0.035,0.035,
-0.02,-0.02,-0.02,-0.02,
0.02,0.02,0.02,0.02,
-0.003,-0.003,-0.003,-0.003,
0.02,0.02,0.02,0.02,
-0.038,-0.038,-0.038,-0.038,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.015,0.015,0.12,-0.034,
MEDs,0.015,0.015,0.12,-0.034,
MEDs,0.015,0.015,0.12,-0.034,
MEDs,0.015,0.015,0.12,-0.034,


AVGs,0,-0.001,0.083,-0.105,
MEDs,0,-0.001,0.083,-0.105,
MAXs,0,-0.001,0.083,-0.105,
MAXs,0,-0.001,0.083,-0.105,


AVGs,-0.001,-0.003,0.095,-0.087,
MEDs,-0.001,-0.003,0.095,-0.087,
MAXs,-0.001,-0.003,0.095,-0.087,
MAXs,-0.001,-0.003,0.095,-0.087,


AVGs,-0.004,0,0.098,-0.119,
MEDs,-0.004,0,0.098,-0.119,
MEDs,-0.004,0,0.098,-0.119,
MEDs,-0.004,0,0.098,-0.119,


AVGs,0.007,0.004,0.112,-0.098,
MEDs,0.007,0.004,0.112,-0.098,
MAXs,0.007,0.004,0.112,-0.098,
MAXs,0.007,0.004,0.112,-0.098,



