3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,
3721.0,3721.0,3721.0,3721.0,3721.0,3721.0,3721.0,3721.0,3721.0,3721.0,
3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,3480.0,
4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,
3446.0,3446.0,3446.0,3446.0,3446.0,3446.0,3446.0,3446.0,3446.0,3446.0,
3569.0,3569.0,3569.0,3569.0,3569.0,3569.0,3569.0,3569.0,3569.0,3569.0,
3646.0,3646.0,3646.0,3646.0,3646.0,3646.0,3646.0,3646.0,3646.0,3646.0,
3442.0,3442.0,3442.0,3442.0,3442.0,3442.0,3442.0,3442.0,3442.0,3442.0,
4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,
4479.0,4479.0,4479.0,4479.0,4479.0,4479.0,4479.0,4479.0,4479.0,4479.0,
4426.0,4426.0,4426.0,4426.0,4426.0,4426.0,4426.0,4426.0,4426.0,4426.0,
3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,3936.0,
4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,
4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,
3768.0,3768.0,3768.0,3768.0,3768.0,3768.0,3768.0,3768.0,3768.0,3768.0,
3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,
5299.0,5299.0,5299.0,5299.0,5299.0,5299.0,5299.0,5299.0,5299.0,5299.0,
4487.0,4487.0,4487.0,4487.0,4487.0,4487.0,4487.0,4487.0,4487.0,4487.0,
4408.0,4408.0,4408.0,4408.0,4408.0,4408.0,4408.0,4408.0,4408.0,4408.0,
5211.0,5211.0,5211.0,5211.0,5211.0,5211.0,5211.0,5211.0,5211.0,5211.0,
4944.0,4944.0,4944.0,4944.0,4944.0,4944.0,4944.0,4944.0,4944.0,4944.0,
5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,5554.0,
4285.0,4285.0,4285.0,4285.0,4285.0,4285.0,4285.0,4285.0,4285.0,4285.0,
4612.0,4612.0,4612.0,4612.0,4612.0,4612.0,4612.0,4612.0,4612.0,4612.0,
3447.0,3447.0,3447.0,3447.0,3447.0,3447.0,3447.0,3447.0,3447.0,3447.0,
4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,4055.0,
4361.0,4361.0,4361.0,4361.0,4361.0,4361.0,4361.0,4361.0,4361.0,4361.0,
4374.0,4374.0,4374.0,4374.0,4374.0,4374.0,4374.0,4374.0,4374.0,4374.0,
3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,
5343.0,5343.0,5343.0,5343.0,5343.0,5343.0,5343.0,5343.0,5343.0,5343.0,
5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,
3823.0,3823.0,3823.0,3823.0,3823.0,3823.0,3823.0,3823.0,3823.0,3823.0,
4284.0,4284.0,4284.0,4284.0,4284.0,4284.0,4284.0,4284.0,4284.0,4284.0,
3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,
5093.0,5093.0,5093.0,5093.0,5093.0,5093.0,5093.0,5093.0,5093.0,5093.0,
3337.0,3337.0,3337.0,3337.0,3337.0,3337.0,3337.0,3337.0,3337.0,3337.0,
3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,3620.0,
4027.0,4027.0,4027.0,4027.0,4027.0,4027.0,4027.0,4027.0,4027.0,4027.0,
3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,
3591.0,3591.0,3591.0,3591.0,3591.0,3591.0,3591.0,3591.0,3591.0,3591.0,
4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,
4454.0,4454.0,4454.0,4454.0,4454.0,4454.0,4454.0,4454.0,4454.0,4454.0,
4009.0,4009.0,4009.0,4009.0,4009.0,4009.0,4009.0,4009.0,4009.0,4009.0,
4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,
5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,
4262.0,4262.0,4262.0,4262.0,4262.0,4262.0,4262.0,4262.0,4262.0,4262.0,
4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,4672.0,
3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,
3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,3632.0,
4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,
5232.0,5232.0,5232.0,5232.0,5232.0,5232.0,5232.0,5232.0,5232.0,5232.0,
3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,
3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,
5346.0,5346.0,5346.0,5346.0,5346.0,5346.0,5346.0,5346.0,5346.0,5346.0,
3609.0,3609.0,3609.0,3609.0,3609.0,3609.0,3609.0,3609.0,3609.0,3609.0,
4160.0,4160.0,4160.0,4160.0,4160.0,4160.0,4160.0,4160.0,4160.0,4160.0,
4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,
3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,
4516.0,4516.0,4516.0,4516.0,4516.0,4516.0,4516.0,4516.0,4516.0,4516.0,
3838.0,3838.0,3838.0,3838.0,3838.0,3838.0,3838.0,3838.0,3838.0,3838.0,
3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,3786.0,
3981.0,3981.0,3981.0,3981.0,3981.0,3981.0,3981.0,3981.0,3981.0,3981.0,
3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,3966.0,
3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,
3746.0,3746.0,3746.0,3746.0,3746.0,3746.0,3746.0,3746.0,3746.0,3746.0,
3577.0,3577.0,3577.0,3577.0,3577.0,3577.0,3577.0,3577.0,3577.0,3577.0,
5518.0,5518.0,5518.0,5518.0,5518.0,5518.0,5518.0,5518.0,5518.0,5518.0,
3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,3665.0,
5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,5467.0,
4529.0,4529.0,4529.0,4529.0,4529.0,4529.0,4529.0,4529.0,4529.0,4529.0,
4417.0,4417.0,4417.0,4417.0,4417.0,4417.0,4417.0,4417.0,4417.0,4417.0,
4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,4005.0,
4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,
3842.0,3842.0,3842.0,3842.0,3842.0,3842.0,3842.0,3842.0,3842.0,3842.0,
4656.0,4656.0,4656.0,4656.0,4656.0,4656.0,4656.0,4656.0,4656.0,4656.0,
3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,3124.0,
4332.0,4332.0,4332.0,4332.0,4332.0,4332.0,4332.0,4332.0,4332.0,4332.0,
3923.0,3923.0,3923.0,3923.0,3923.0,3923.0,3923.0,3923.0,3923.0,3923.0,
3248.0,3248.0,3248.0,3248.0,3248.0,3248.0,3248.0,3248.0,3248.0,3248.0,
3327.0,3327.0,3327.0,3327.0,3327.0,3327.0,3327.0,3327.0,3327.0,3327.0,
3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,
4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,
5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,5357.0,
4222.0,4222.0,4222.0,4222.0,4222.0,4222.0,4222.0,4222.0,4222.0,4222.0,
4213.0,4213.0,4213.0,4213.0,4213.0,4213.0,4213.0,4213.0,4213.0,4213.0,
4142.0,4142.0,4142.0,4142.0,4142.0,4142.0,4142.0,4142.0,4142.0,4142.0,
4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,4593.0,
4211.0,4211.0,4211.0,4211.0,4211.0,4211.0,4211.0,4211.0,4211.0,4211.0,
4943.0,4943.0,4943.0,4943.0,4943.0,4943.0,4943.0,4943.0,4943.0,4943.0,
4232.0,4232.0,4232.0,4232.0,4232.0,4232.0,4232.0,4232.0,4232.0,4232.0,
4767.0,4767.0,4767.0,4767.0,4767.0,4767.0,4767.0,4767.0,4767.0,4767.0,
3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,
3562.0,3562.0,3562.0,3562.0,3562.0,3562.0,3562.0,3562.0,3562.0,3562.0,
3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,
6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,6510.0,
5483.0,5483.0,5483.0,5483.0,5483.0,5483.0,5483.0,5483.0,5483.0,5483.0,
3716.0,3716.0,3716.0,3716.0,3716.0,3716.0,3716.0,3716.0,3716.0,3716.0,
4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,4673.0,
3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,3752.0,
4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,4066.0,

4197.0,4197.0,4197.0,4197.0,4197.0,4197.0,4197.0,4197.0,4197.0,4197.0,
3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,3483.0,
3651.0,3651.0,3651.0,3651.0,3651.0,3651.0,3651.0,3651.0,3651.0,3651.0,
4884.0,4884.0,4884.0,4884.0,4884.0,4884.0,4884.0,4884.0,4884.0,4884.0,
3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,3324.0,
3335.0,3335.0,3335.0,3335.0,3335.0,3335.0,3335.0,3335.0,3335.0,3335.0,
3751.0,3751.0,3751.0,3751.0,3751.0,3751.0,3751.0,3751.0,3751.0,3751.0,
3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,
3733.0,3733.0,3733.0,3733.0,3733.0,3733.0,3733.0,3733.0,3733.0,3733.0,
4518.0,4518.0,4518.0,4518.0,4518.0,4518.0,4518.0,4518.0,4518.0,4518.0,
4133.0,4133.0,4133.0,4133.0,4133.0,4133.0,4133.0,4133.0,4133.0,4133.0,
4034.0,4034.0,4034.0,4034.0,4034.0,4034.0,4034.0,4034.0,4034.0,4034.0,
3818.0,3818.0,3818.0,3818.0,3818.0,3818.0,3818.0,3818.0,3818.0,3818.0,
4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,4750.0,
3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,3534.0,
3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,
4808.0,4808.0,4808.0,4808.0,4808.0,4808.0,4808.0,4808.0,4808.0,4808.0,
4159.0,4159.0,4159.0,4159.0,4159.0,4159.0,4159.0,4159.0,4159.0,4159.0,
4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,
5422.0,5422.0,5422.0,5422.0,5422.0,5422.0,5422.0,5422.0,5422.0,5422.0,
4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,4569.0,
5264.0,5264.0,5264.0,5264.0,5264.0,5264.0,5264.0,5264.0,5264.0,5264.0,
4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,4116.0,
4511.0,4511.0,4511.0,4511.0,4511.0,4511.0,4511.0,4511.0,4511.0,4511.0,
3691.0,3691.0,3691.0,3691.0,3691.0,3691.0,3691.0,3691.0,3691.0,3691.0,
3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,3978.0,
4039.0,4039.0,4039.0,4039.0,4039.0,4039.0,4039.0,4039.0,4039.0,4039.0,
4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,4295.0,
3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,3595.0,
5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,5023.0,
5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,5189.0,
3536.0,3536.0,3536.0,3536.0,3536.0,3536.0,3536.0,3536.0,3536.0,3536.0,
4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,4385.0,
3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,3420.0,
5031.0,5031.0,5031.0,5031.0,5031.0,5031.0,5031.0,5031.0,5031.0,5031.0,
3265.0,3265.0,3265.0,3265.0,3265.0,3265.0,3265.0,3265.0,3265.0,3265.0,
3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,3454.0,
3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,
3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,
3443.0,3443.0,3443.0,3443.0,3443.0,3443.0,3443.0,3443.0,3443.0,3443.0,
3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,
4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,4076.0,
3934.0,3934.0,3934.0,3934.0,3934.0,3934.0,3934.0,3934.0,3934.0,3934.0,
4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,4473.0,
5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,5026.0,
4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,4161.0,
4126.0,4126.0,4126.0,4126.0,4126.0,4126.0,4126.0,4126.0,4126.0,4126.0,
3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,3979.0,
3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,
4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,4626.0,
5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,5239.0,
3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,3656.0,
3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,3835.0,
4395.0,4395.0,4395.0,4395.0,4395.0,4395.0,4395.0,4395.0,4395.0,4395.0,
3539.0,3539.0,3539.0,3539.0,3539.0,3539.0,3539.0,3539.0,3539.0,3539.0,
4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,4191.0,
4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,4635.0,
3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,3481.0,
4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,4481.0,
3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,3937.0,
3626.0,3626.0,3626.0,3626.0,3626.0,3626.0,3626.0,3626.0,3626.0,3626.0,
3592.0,3592.0,3592.0,3592.0,3592.0,3592.0,3592.0,3592.0,3592.0,3592.0,
3755.0,3755.0,3755.0,3755.0,3755.0,3755.0,3755.0,3755.0,3755.0,3755.0,
3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,3628.0,
3686.0,3686.0,3686.0,3686.0,3686.0,3686.0,3686.0,3686.0,3686.0,3686.0,
3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,3510.0,
5337.0,5337.0,5337.0,5337.0,5337.0,5337.0,5337.0,5337.0,5337.0,5337.0,
3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,
6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,6085.0,
4464.0,4464.0,4464.0,4464.0,4464.0,4464.0,4464.0,4464.0,4464.0,4464.0,
4255.0,4255.0,4255.0,4255.0,4255.0,4255.0,4255.0,4255.0,4255.0,4255.0,
3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,
3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,3929.0,
3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,
4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,4450.0,
3041.0,3041.0,3041.0,3041.0,3041.0,3041.0,3041.0,3041.0,3041.0,3041.0,
4003.0,4003.0,4003.0,4003.0,4003.0,4003.0,4003.0,4003.0,4003.0,4003.0,
3965.0,3965.0,3965.0,3965.0,3965.0,3965.0,3965.0,3965.0,3965.0,3965.0,
3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,
3366.0,3366.0,3366.0,3366.0,3366.0,3366.0,3366.0,3366.0,3366.0,3366.0,
3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,3790.0,
4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,4721.0,
5257.0,5257.0,5257.0,5257.0,5257.0,5257.0,5257.0,5257.0,5257.0,5257.0,
4174.0,4174.0,4174.0,4174.0,4174.0,4174.0,4174.0,4174.0,4174.0,4174.0,
4084.0,4084.0,4084.0,4084.0,4084.0,4084.0,4084.0,4084.0,4084.0,4084.0,
4171.0,4171.0,4171.0,4171.0,4171.0,4171.0,4171.0,4171.0,4171.0,4171.0,
4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,
4067.0,4067.0,4067.0,4067.0,4067.0,4067.0,4067.0,4067.0,4067.0,4067.0,
4714.0,4714.0,4714.0,4714.0,4714.0,4714.0,4714.0,4714.0,4714.0,4714.0,
3974.0,3974.0,3974.0,3974.0,3974.0,3974.0,3974.0,3974.0,3974.0,3974.0,
4677.0,4677.0,4677.0,4677.0,4677.0,4677.0,4677.0,4677.0,4677.0,4677.0,
3666.0,3666.0,3666.0,3666.0,3666.0,3666.0,3666.0,3666.0,3666.0,3666.0,
3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,3410.0,
3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,3960.0,
5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,5511.0,
5505.0,5505.0,5505.0,5505.0,5505.0,5505.0,5505.0,5505.0,5505.0,5505.0,
3617.0,3617.0,3617.0,3617.0,3617.0,3617.0,3617.0,3617.0,3617.0,3617.0,
4446.0,4446.0,4446.0,4446.0,4446.0,4446.0,4446.0,4446.0,4446.0,4446.0,
3766.0,3766.0,3766.0,3766.0,3766.0,3766.0,3766.0,3766.0,3766.0,3766.0,
3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,

3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,
3553.0,3553.0,3553.0,3553.0,3553.0,3553.0,3553.0,3553.0,3553.0,3553.0,
