

Data analysis for each instance 
AVG,MED,MAX,MIN
3966,3966,3966,3966,
3657,3657,3657,3657,
3630,3630,3630,3630,
3717,3717,3717,3717,
3996,3996,3996,3996,
3521,3521,3521,3521,
3540,3540,3540,3540,
3411,3411,3411,3411,
3455,3455,3455,3455,
3907,3907,3907,3907,
3242,3242,3242,3242,
3786,3786,3786,3786,
3856,3856,3856,3856,
3846,3846,3846,3846,
3454,3454,3454,3454,
3595,3595,3595,3595,
4692,4692,4692,4692,
3530,3530,3530,3530,
3557,3557,3557,3557,
4521,4521,4521,4521,
3682,3682,3682,3682,
4162,4162,4162,4162,
3449,3449,3449,3449,
3512,3512,3512,3512,
3433,3433,3433,3433,
3409,3409,3409,3409,
3776,3776,3776,3776,
3888,3888,3888,3888,
3518,3518,3518,3518,
3675,3675,3675,3675,
3416,3416,3416,3416,
3557,3557,3557,3557,
3621,3621,3621,3621,
3300,3300,3300,3300,
3322,3322,3322,3322,
4119,4119,4119,4119,
3473,3473,3473,3473,
3372,3372,3372,3372,
3812,3812,3812,3812,
3607,3607,3607,3607,
3388,3388,3388,3388,
3514,3514,3514,3514,
3503,3503,3503,3503,
3901,3901,3901,3901,
3769,3769,3769,3769,
3488,3488,3488,3488,
3936,3936,3936,3936,
4020,4020,4020,4020,
3393,3393,3393,3393,
3996,3996,3996,3996,
3556,3556,3556,3556,
3399,3399,3399,3399,
3638,3638,3638,3638,
3933,3933,3933,3933,
3397,3397,3397,3397,
3720,3720,3720,3720,
3667,3667,3667,3667,
3403,3403,3403,3403,
3664,3664,3664,3664,
3296,3296,3296,3296,
3783,3783,3783,3783,
3306,3306,3306,3306,
3316,3316,3316,3316,
3527,3527,3527,3527,
3625,3625,3625,3625,
3734,3734,3734,3734,
4022,4022,4022,4022,
3373,3373,3373,3373,
4215,4215,4215,4215,
3656,3656,3656,3656,
3449,3449,3449,3449,
3535,3535,3535,3535,
3389,3389,3389,3389,
3387,3387,3387,3387,
3484,3484,3484,3484,
3481,3481,3481,3481,
3607,3607,3607,3607,
3785,3785,3785,3785,
3435,3435,3435,3435,
4044,4044,4044,4044,
3650,3650,3650,3650,
3497,3497,3497,3497,
4104,4104,4104,4104,
3298,3298,3298,3298,
3505,3505,3505,3505,
3614,3614,3614,3614,
