

Data analysis for each instance 
AVG,MED,MAX,MIN
1697,1697,1697,1697,
1562,1562,1562,1562,
1553,1553,1553,1553,
1588,1588,1588,1588,
1709,1709,1709,1709,
1475,1475,1475,1475,
1501,1501,1501,1501,
1443,1443,1443,1443,
1484,1484,1484,1484,
1672,1672,1672,1672,
1377,1377,1377,1377,
1610,1610,1610,1610,
1582,1582,1582,1582,
1646,1646,1646,1646,
1481,1481,1481,1481,
1525,1525,1525,1525,
2009,2009,2009,2009,
1524,1524,1524,1524,
1523,1523,1523,1523,
1936,1936,1936,1936,
1605,1605,1605,1605,
1780,1780,1780,1780,
1500,1500,1500,1500,
1464,1464,1464,1464,
1455,1455,1455,1455,
1469,1469,1469,1469,
1610,1610,1610,1610,
1688,1688,1688,1688,
1505,1505,1505,1505,
1572,1572,1572,1572,
1461,1461,1461,1461,
1516,1516,1516,1516,
1533,1533,1533,1533,
1414,1414,1414,1414,
1421,1421,1421,1421,
1762,1762,1762,1762,
1467,1467,1467,1467,
1437,1437,1437,1437,
1630,1630,1630,1630,
1527,1527,1527,1527,
1448,1448,1448,1448,
1504,1504,1504,1504,
1513,1513,1513,1513,
1680,1680,1680,1680,
1561,1561,1561,1561,
1489,1489,1489,1489,
1733,1733,1733,1733,
1696,1696,1696,1696,
1422,1422,1422,1422,
1708,1708,1708,1708,
1491,1491,1491,1491,
1452,1452,1452,1452,
1553,1553,1553,1553,
1683,1683,1683,1683,
1465,1465,1465,1465,
1581,1581,1581,1581,
1585,1585,1585,1585,
1447,1447,1447,1447,
1568,1568,1568,1568,
1408,1408,1408,1408,
1624,1624,1624,1624,
1411,1411,1411,1411,
1411,1411,1411,1411,
1509,1509,1509,1509,
1549,1549,1549,1549,
1597,1597,1597,1597,
1722,1722,1722,1722,
1437,1437,1437,1437,
1805,1805,1805,1805,
1595,1595,1595,1595,
1510,1510,1510,1510,
1526,1526,1526,1526,
1460,1460,1460,1460,
1444,1444,1444,1444,
1526,1526,1526,1526,
1489,1489,1489,1489,
1542,1542,1542,1542,
1620,1620,1620,1620,
1449,1449,1449,1449,
1738,1738,1738,1738,
1571,1571,1571,1571,
